time_s,x_base_m,dx_base_mps,ax_base_mps2,fx_desired_N,fx_qp_feasible_N,fx_qp_slack_N,fx_qp_contact_N,fx_actual_from_base_N
1.935,-0.160934446818446,0.0360452526316263,-0.187551521118944,46.2162048056297,46.1872999641863,-0.0289048414434248,-13.8024082449508,-0.559941582150101
1.94,-0.160757345210857,0.0351066796263234,-0.187853093743097,46.3379426264932,46.3089633041374,-0.028979322355817,-13.8379116971908,-0.560867633370372
1.945,-0.160584941160503,0.0341667216941953,-0.188105689011769,46.4614973980782,46.4324435140859,-0.0290538839923305,-13.873566743803,-0.561647142841059
1.95,-0.160417240779286,0.0332256227362057,-0.188309702933277,46.5868243075959,46.5576958004691,-0.0291285071267659,-13.9093640189804,-0.562281290157194
1.955,-0.160254248966205,0.0322836246648626,-0.188465538119053,46.7138785235809,46.6846753508931,-0.0292031726878014,-13.945294206941,-0.562771275207248
1.96,-0.160095969417474,0.0313409673550152,-0.188573604044412,46.8426152086798,46.8133373469026,-0.0292778617771881,-13.9813480499784,-0.563118318410733
1.965,-0.159942404636768,0.0303978886244184,-0.188634316624287,46.9729895267643,46.9436369711068,-0.0293525556574597,-14.0175163435271,-0.563323660450416
1.97,-0.159793555945664,0.0294546241887723,-0.188648098555391,47.1049566550132,47.0755294192352,-0.0294272357780309,-14.0537899417472,-0.563388561880425
1.975,-0.159649423494218,0.0285114076388645,-0.18861537881914,47.2384717917934,47.2089699080386,-0.0295018837547924,-14.0901597566825,-0.563314302581439
1.98,-0.159510006271737,0.0275684704005809,-0.188536592484149,47.3734901678935,47.3439136865024,-0.0295764813911693,-14.1266167614518,-0.563102181279077
1.985,-0.15937530211766,0.026626041714023,-0.188412181013438,47.3734901678935,47.3439136865024,-0.0295764813911693,-14.1266167614518,-0.562753515126434
1.99,-0.159245307732639,0.0256843485904465,-0.188242591780822,47.6478577732585,47.6181323194879,-0.02972545377063,-14.1997565320279,-0.562269639140355
1.995,-0.159120018689731,0.0247436157962148,-0.188028278172415,47.6478577732585,47.6181323194879,-0.02972545377063,-14.1997565320279,-0.561651905902405
2,-0.158999429445778,0.0238040658087224,-0.187769699135606,47.9277023071387,47.8978282960434,-0.0298740110952583,-14.273138273539,-0.560901685288402
2.005,-0.158883533352876,0.0228659188048587,-0.187467319438404,48.0695671037206,48.0396190130748,-0.0299480906457871,-14.309897984146,-0.560020363998198
2.01,-0.158772322670053,0.0219293926143383,-0.18712160907214,48.0695671037206,48.0396190130748,-0.0299480906457871,-14.309897984146,-0.559009345129839
2.015,-0.158665788574999,0.0209947027141373,-0.186733043675534,48.3569598569052,48.3268640905481,-0.0300957663571151,-14.3835118736383,-0.557870047854321
2.02,-0.158563921176028,0.020062062177583,-0.186302103779864,48.5023993496763,48.4722300206078,-0.0301693290684831,-14.4203489728689,-0.55660390696918
2.025,-0.158466709524059,0.0191316816763386,-0.185829275332804,48.6489421283083,48.6186994419135,-0.0302426863947843,-14.4571949027119,-0.55521237257446
2.03,-0.158374141624846,0.0182037694242549,-0.185315048870939,48.7965442539366,48.7662284317888,-0.0303158221478376,-14.4940413037173,-0.553696909540962
2.035,-0.158286204451191,0.0172785311876293,-0.18475992015955,48.9451619165868,48.9147731962481,-0.0303887203387025,-14.5308798807886,-0.552058997265914
2.04,-0.158202883955441,0.0163561702226595,-0.184164389216395,49.0947514513086,49.064290086092,-0.0304613652165218,-14.567702421627,-0.550300129205823
2.045,-0.158124165081915,0.0154368872954654,-0.183528961077449,49.2452693384363,49.2147355972059,-0.0305337412303974,-14.6045007783392,-0.54842181252963
2.05,-0.158050031779649,0.014520880611885,-0.182854144713741,49.396672221276,49.3660663881994,-0.0306058330765583,-14.6412668899231,-0.546425567605679
2.055,-0.157980467015031,0.0136083458483279,-0.182140453901852,49.396672221276,49.3660663881994,-0.0306058330765583,-14.6412668899231,-0.544312927738483
2.06,-0.157915452784779,0.0126994760728665,-0.181388406040539,49.7019603728493,49.6712112687433,-0.0307491041060086,-14.7146704813923,-0.542085438645306
2.065,-0.15785497012877,0.0117944617879226,-0.180598523115789,49.8557597886403,49.8249395348478,-0.0308202537925236,-14.751292213413,-0.539744658196228
2.07,-0.157798999143237,0.0108934908417085,-0.179771330428297,50.0102725116599,49.979381451333,-0.0308910603269137,-14.7878502089669,-0.537292155871954
2.075,-0.157747518993776,0.00999674848363956,-0.178907357792351,50.1654560935529,50.1344945840267,-0.0309615095261807,-14.8243367836763,-0.534729512520885
2.08,-0.157700507928763,0.00910441726378508,-0.178007137584654,50.3212683014125,50.2902367139397,-0.0310315874727358,-14.8607443559407,-0.53205831980827
2.085,-0.157657943292505,0.00821667710779306,-0.177071206558814,50.4776671077354,50.4465658272873,-0.0311012804481573,-14.8970654009443,-0.529280181791018
2.09,-0.157619801538863,0.00733370519819689,-0.176100104592804,50.6346107177106,50.6034401426917,-0.0311705750189233,-14.9332925016506,-0.526396707630705
2.095,-0.157586058244563,0.00645567606186498,-0.175094375047469,50.6346107177106,50.6034401426917,-0.0311705750189233,-14.9332925016506,-0.523409517947976
2.1,-0.157556688123002,0.00558276144772224,-0.174054563704754,50.9499662988906,50.9186583826243,-0.0313079162662929,-15.0054355518166,-0.520320247682948
2.105,-0.157531665037684,0.00471513042481748,-0.172981220065239,51.1082958516706,51.0769199144431,-0.031375937227581,-15.0413370643736,-0.517130537246388
2.11,-0.157510962016205,0.0038529492470698,-0.171874895786163,51.2670053874476,51.2355618790845,-0.0314435083631278,-15.0771157638485,-0.513842034998877
2.115,-0.157494551263808,0.00299638146695582,-0.170736145928595,51.4260543256789,51.3945437082867,-0.0315106173922097,-15.1127646323228,-0.510456397415709
2.12,-0.157482404177533,0.00214558778778388,-0.169565527405613,51.5854023660322,51.5538251136882,-0.0315772523440007,-15.148276770612,-0.50697529657706
2.125,-0.157474491359872,0.00130072619289973,-0.168363600322385,51.7450094680857,51.7133660666611,-0.0316434014246311,-15.1836453347462,-0.503400394880326
2.13,-0.157470782633077,0.00046195178455999,-0.167130926344495,51.9048358869887,51.8731268338303,-0.0317090531584277,-15.2188636043154,-0.499733356997023
2.135,-0.157471247052899,-0.000370583070545259,-0.165868082750176,51.9048358869887,51.8731268338303,-0.0317090531584277,-15.2188636043154,-0.495975886167257
2.14,-0.157475852923476,-0.00119672904294173,-0.164575601037358,52.2249891196122,52.1931502996238,-0.031838819988415,-15.2888228091671,-0.49212968079645
2.145,-0.157484567809733,-0.0020163390809188,-0.163254061437294,52.3852378512429,52.3533349383904,-0.0319029128524991,-15.3235505836389,-0.488196430556362
2.15,-0.157497358553218,-0.00282926965731471,-0.161904069222252,52.5455498384401,52.5135833736079,-0.0319664648321504,-15.358102019713,-0.48417783915949
2.155,-0.157514191286142,-0.00363537977314136,-0.160526171657821,52.7058868259122,52.6738573602761,-0.0320294656360464,-15.3924708211866,-0.480075614466252
2.16,-0.157535031445627,-0.00443453137389289,-0.159120938169279,52.8662108942278,52.8341189889622,-0.0320919052655832,-15.4266508234791,-0.475891467558688
2.165,-0.157559843787561,-0.00522658915483412,-0.157688942958362,53.0264844270013,52.9943306531306,-0.0321537738706886,-15.4606358934942,-0.471627114763205
2.17,-0.157588592401384,-0.00601142080347654,-0.156230817245247,53.1866701623356,53.1544550993205,-0.0322150630151251,-15.4944198552333,-0.467284276649941
2.175,-0.157621240725962,-0.00678889732728663,-0.154747018551154,53.1866701623356,53.1544550993205,-0.0322150630151251,-15.4944198552333,-0.462864677554097
2.18,-0.157657751559334,-0.00755889098898805,-0.153238092609234,53.3467312609828,53.3144554990731,-0.0322757619096825,-15.5279976337238,-0.458370045423747
2.185,-0.157698087074812,-0.00832127825337893,-0.151704841776289,53.6663329095086,53.6339375604611,-0.0323953490475063,-15.5945082426456,-0.453802109624183
2.19,-0.157742208841001,-0.00907593940675091,-0.15014776896317,53.825801574964,53.7933473524188,-0.0324542225452599,-15.6274305032672,-0.44916259959305
2.195,-0.157790077831686,-0.00982275594301067,-0.148567352912184,53.9850012698028,53.9524887981557,-0.0325124716470754,-15.6601232095274,-0.444453253216119
2.2,-0.157841654440212,-0.0105616129358728,-0.146964235269369,54.1438968500355,54.1113267620154,-0.0325700880200311,-15.6925809400921,-0.439675807845115
2.205,-0.157896898494598,-0.0112923982957043,-0.145338990852088,54.3024535296717,54.2698264653477,-0.0326270643239828,-15.7247984097594,-0.43483199680893
2.21,-0.157955769272246,-0.0120150028443936,-0.143692191712286,54.4606368999536,54.4279535067263,-0.0326833932273391,-15.7567703743573,-0.429923557584007
2.215,-0.158018225513864,-0.0127293202128272,-0.142024426217784,54.6184129142671,54.585673847057,-0.0327390672100791,-15.7884916483216,-0.424952228641061
2.22,-0.158084225438715,-0.0134352471065715,-0.140336279135746,54.6184129142671,54.585673847057,-0.0327390672100791,-15.7884916483216,-0.419919748544869
2.225,-0.158153726758662,-0.0141326830041847,-0.138628333734708,54.9326087261983,54.899760304254,-0.0328484219442896,-15.8511621140479,-0.414827847716307
2.23,-0.158226686693314,-0.0148215304439186,-0.136901175409936,55.088962421727,55.0560603557223,-0.0329020660047658,-15.8821015587669,-0.409678281888223
2.235,-0.158303061984111,-0.015501694758284,-0.135155375747541,55.2447765708435,55.2118215160119,-0.0329550548316738,-15.9127707271947,-0.404472782525566
2.24,-0.158382808909047,-0.016173084201394,-0.133391512532248,55.4000191215665,55.3670117658539,-0.0330073557125536,-15.9431650044492,-0.399213064199439
2.245,-0.158465883296728,-0.0168356098836065,-0.131610176398836,55.5546584219554,55.5215994592356,-0.0330589627197316,-15.973279822629,-0.393900875881347
2.25,-0.158552240541649,-0.0174891859653823,-0.129811943840268,55.7086632623791,55.6755533920693,-0.0331098703098281,-16.0031107821644,-0.388537951267751
2.255,-0.158641835617962,-0.0181337293220092,-0.127997391968955,55.8620028156847,55.8288427426708,-0.0331600730139096,-16.0326535026494,-0.383126014296624
2.26,-0.158734623094563,-0.0187691598850719,-0.126167097083366,55.8620028156847,55.8288427426708,-0.0331600730139096,-16.0326535026494,-0.377666788616106
2.265,-0.158830557148824,-0.0193954002928428,-0.124321635568654,56.1665649548602,56.1333066113177,-0.0332583435425236,-16.0908574275614,-0.372161997434722
2.27,-0.158929591581687,-0.0200123762407584,-0.122461582285017,56.3177280360462,56.2844216342776,-0.0333064017686781,-16.1195104447948,-0.366613360182444
2.275,-0.159031679831335,-0.020620016115693,-0.120587511445313,56.468106827315,56.4347530914093,-0.0333537359057581,-16.14785884758,-0.36102259210635
2.28,-0.159136774988248,-0.0212182513552116,-0.118700057754565,56.617672675631,56.5842723336567,-0.0334003419742732,-16.1758986095189,-0.355391403872798
2.285,-0.159244829810935,-0.0218070166932387,-0.116799597070637,56.7663974512744,56.7329512174126,-0.0334462338618168,-16.2036271346364,-0.349721499922877
2.29,-0.159355796733064,-0.0223862473259179,-0.114886813493402,56.9142530060201,56.880761637133,-0.0334913688870723,-16.2310387086881,-0.3440145825862
2.295,-0.159469627885643,-0.0229558848281727,-0.112962450736524,57.061212316483,57.0276765515712,-0.0335357649118346,-16.2581311578249,-0.338272350014057
2.3,-0.159586275111169,-0.0235158718332832,-0.11102688061701,57.061212316483,57.0276765515712,-0.0335357649118346,-16.2581311578249,-0.332496491361952
2.305,-0.159705689973932,-0.0240661536343428,-0.109080676471483,57.2072484672314,57.173669048664,-0.0335794185673476,-16.2849009948435,-0.326688690385968
2.31,-0.15982782377514,-0.024606678597998,-0.107124411088463,57.4964458065209,57.4627813206368,-0.0336644858840961,-16.3374592070122,-0.320850624894485
2.315,-0.159952627566459,-0.0251373977452274,-0.105158653442599,57.6395554357098,57.6058495418129,-0.0337058938969153,-16.3632411411744,-0.314983966395983
2.32,-0.160080052164996,-0.025658265132424,-0.103183965451832,57.7816387885745,57.7478922403384,-0.0337465482361493,-16.388687576368,-0.309090379516639
2.325,-0.160210048166522,-0.0261692373997457,-0.101200902603092,57.9226712274661,57.8888847808445,-0.0337864466215159,-16.4137955456699,-0.303171521700894
2.33,-0.160342565960137,-0.0266702741584549,-0.0992100160998433,58.0626286169707,58.0288030298014,-0.0338255871692799,-16.4385622730121,-0.297229042742606
2.335,-0.160477555741234,-0.0271613375607441,-0.0972118477604868,58.201487245594,58.1676232775155,-0.0338639680784192,-16.4629850151217,-0.291264575631691
2.34,-0.160614967525772,-0.0276423926360598,-0.0952069543908049,58.3392238950518,58.305322307462,-0.0339015875897667,-16.4870610976744,-0.285279772977799
2.345,-0.16075475116361,-0.0281134071046522,-0.093195884527248,58.3392238950518,58.305322307462,-0.0339015875897667,-16.4870610976744,-0.27927626245221
2.35,-0.160896856352741,-0.0285743514813323,-0.0911791658341007,58.6112407170096,58.5772661792849,-0.033974537724697,-16.5341634696856,-0.273255637702194
2.355,-0.161041232651763,-0.0290251987629932,-0.0891573370083786,58.7454767799841,58.7114669137782,-0.0340098662059398,-16.557184997659,-0.267219510918655
2.36,-0.161187829494177,-0.0294659248514161,-0.0871309335285731,58.8785026747623,58.8444582454799,-0.0340444292824019,-16.5798504513193,-0.261169483455769
2.365,-0.161336596200914,-0.029896508098279,-0.0851004875938533,59.0102975115438,58.9762192852433,-0.0340782263004929,-16.6021576597705,-0.255107145314457
2.37,-0.161487481994473,-0.0303169297273546,-0.0830665274132437,59.1408409194921,59.1067296624817,-0.0341112570103687,-16.6241046530115,-0.24903407507464
2.375,-0.161640436011262,-0.0307271733724114,-0.081029577574804,59.2701129620816,59.2359694409257,-0.0341435211559439,-16.6456894629322,-0.242951840276932
2.38,-0.161795407315548,-0.0311272255031027,-0.0789901587372978,59.3980942234793,59.3639192046012,-0.0341750188780596,-16.6669103205323,-0.236861997710648
2.385,-0.161952344911605,-0.0315170749597844,-0.07694878797816,59.3980942234793,59.3639192046012,-0.0341750188780596,-16.6669103205323,-0.230766093369985
2.39,-0.162111197757479,-0.0318967133828842,-0.0749059784933922,59.6501090032722,59.6158732873222,-0.0342357159500691,-16.7082532999064,-0.224665663147088
2.395,-0.162271914776948,-0.0322661347447183,-0.0728622398142833,59.7741060419371,59.7398411256189,-0.0342649163182293,-16.7283722785891,-0.218562230006771
2.4,-0.162434444873104,-0.0326253357810271,-0.0708180774864097,59.8967393413451,59.8624459890491,-0.034293352296065,-16.7481210189156,-0.212457304503858
2.405,-0.162598736940108,-0.0329743155195824,-0.0687739931322339,60.0179918407508,59.983670816003,-0.034321024747873,-16.767498144903,-0.206352387053105
2.41,-0.162764739876587,-0.0333130757123494,-0.0667304842312804,60.1378470039477,60.1034990690248,-0.034347934922887,-16.7865024789586,-0.200248965673223
2.415,-0.162932402597182,-0.0336416203618952,-0.0646880440992834,60.2562887321492,60.2219146481076,-0.0343740840415832,-16.8051328402667,-0.19414851570802
2.42,-0.16310167404573,-0.0339599561533423,-0.0626471617638756,60.3733014512803,60.3389019775757,-0.0343994737045786,-16.8233882456221,-0.188052499599843
2.425,-0.163272503206608,-0.034268091979534,-0.060608321867879,60.3733014512803,60.3389019775757,-0.0343994737045786,-16.8233882456221,-0.1819623666953
2.43,-0.163444839117698,-0.034566039372021,-0.0585720046391068,60.4888700245498,60.4544459190705,-0.0344241054792711,-16.8412677078182,-0.175879553053005
2.435,-0.163618630881503,-0.034853812025925,-0.0565386857152008,60.7156167203677,60.6811456172725,-0.0344711030951962,-16.8758956353117,-0.16980548121592
2.44,-0.163793827677891,-0.035131426229173,-0.054508836200204,60.8267670148682,60.792273541753,-0.0344934731151549,-16.8926427050591,-0.16374155999977
2.445,-0.163970378774985,-0.0353989003879271,-0.0524829224085916,60.9364175065094,60.9019024129089,-0.0345150936004559,-16.9090110399893,-0.157689184234996
2.45,-0.164148233541663,-0.035656255453259,-0.0504614060068552,61.0445555007248,61.010019533578,-0.0345359671467254,-16.9250002282615,-0.151649734554089
2.455,-0.164327341458224,-0.0359035144479956,-0.0484447436788275,61.1511687375286,61.1166126412236,-0.034556096304939,-16.9406098523529,-0.145624577126052
2.46,-0.164507652128641,-0.0361407028900472,-0.0464333873492092,61.2562454768438,61.2216699928613,-0.0345754839824447,-16.9558396864759,-0.139615063468283
2.465,-0.16468911529098,-0.0363678483214877,-0.04442778377215,61.3597744115238,61.3251802784851,-0.0345941330387846,-16.9706894988126,-0.133622530182245
2.47,-0.164871680829405,-0.0365849807277687,-0.0424283748366167,61.3597744115238,61.3251802784851,-0.0345941330387846,-16.9706894988126,-0.127648298788206
2.475,-0.165055298784353,-0.0367921320698539,-0.0404355970814419,61.5621461388417,61.5275169107685,-0.0346292280732541,-16.9992488831214,-0.121693675461644
2.48,-0.165239919364273,-0.0369893366985831,-0.0384498820787391,61.6609687281259,61.6263230474157,-0.0346456807102015,-17.012958545462,-0.115759950888563
2.485,-0.165425492955552,-0.0371766308906413,-0.0364716558777017,61.7582031036845,61.7235416956434,-0.0346614080410721,-17.0262883665855,-0.109848400001231
2.49,-0.165611970133975,-0.0373540532573602,-0.0345013394651074,61.8538403603489,61.8191639465012,-0.0346764138476687,-17.0392386635984,-0.103960281852739
2.495,-0.16579930167441,-0.0375216442852923,-0.0325393481399733,61.9478720187376,61.9131813168813,-0.0346907018563496,-17.0518097470718,-0.0980968393520817
2.5,-0.165987438561978,-0.0376794467387599,-0.0305860920479343,62.0402901062409,62.0055858301209,-0.034704276120029,-17.0640021095015,-0.0922592991577084
2.505,-0.166176332001476,-0.0378275052057717,-0.0286419754901506,62.1310870729423,62.0963699323081,-0.0347171406342217,-17.0758162368452,-0.0864488714126239
2.51,-0.166365933428267,-0.0379658664936614,-0.0267073975278502,62.1310870729423,62.0963699323081,-0.0347171406342217,-17.0758162368452,-0.0806667496568534
2.515,-0.166556194517435,-0.0380945791810502,-0.0247827512290152,62.3077898725446,62.2730491149343,-0.0347407576103039,-17.0983124392613,-0.0749141105634243
2.52,-0.166747067194378,-0.0382136940059516,-0.0228684243410099,62.393682945893,62.3589314270016,-0.034751518891406,-17.1089960068011,-0.0691921138695999
2.525,-0.166938503643694,-0.0383232634244603,-0.0209647984779441,62.4779293755503,62.4431677874903,-0.0347615880600387,-17.1193043243261,-0.0635019021143717
2.53,-0.167130456319479,-0.038423341990731,-0.0190722498563102,62.4779293755503,62.4431677874903,-0.0347615880600387,-17.1193043243261,-0.0578446005879804
2.535,-0.16732287795393,-0.0385139859230234,-0.0171911484277861,62.6414618197353,62.6066821505173,-0.0347796692180569,-17.1387992031664,-0.0522213170714787
2.54,-0.167515721567341,-0.0385952534750089,-0.0153218586757552,62.7207386951892,62.6859510042032,-0.0347876909859815,-17.1479879208289,-0.0466331418045417
2.545,-0.16770894047643,-0.0386672045097809,-0.0134647386956021,62.7983506443536,62.763555604156,-0.0347950401976068,-17.156805701421,-0.0410811472276043
2.55,-0.167902488304015,-0.0387299008619649,-0.0116201410479788,62.7983506443536,62.763555604156,-0.0347950401976068,-17.156805701421,-0.0355663879672891
2.555,-0.168096318987065,-0.0387834059202607,-0.00978841179126326,62.9485664057047,62.9137586637945,-0.0348077419101636,-17.1733337315985,-0.030089900581861
2.56,-0.168290386786056,-0.0388277849798775,-0.0079698913884341,63.0211646148957,62.9863515098271,-0.0348131050685965,-17.1810467737804,-0.0246527035639934
2.565,-0.168484646292738,-0.0388631048341451,-0.00616491369520563,63.0920866867159,63.0572688697306,-0.0348178169852745,-17.1883944644213,-0.019255797090203
2.57,-0.168679052439164,-0.0388894341168296,-0.00437380691537943,63.1613309188756,63.1265090355501,-0.0348218833255284,-17.1953784317742,-0.0139001630404736
2.575,-0.168873560505171,-0.0389068429032989,-0.00259689255001921,63.2288960007145,63.1940706910238,-0.0348253096907426,-17.2020002992029,-0.00858676475221694
2.58,-0.169068126127083,-0.0389154030423298,-0.000834486396703045,63.294781079784,63.2599529778478,-0.0348281019362109,-17.208261842582,-0.00331654705632066
2.585,-0.169262705304897,-0.0389151877672659,0.000913102536773104,63.3589856895606,63.3241554237074,-0.0348302658532078,-17.2141648332892,0.00190956396367071
2.59,-0.169457254410654,-0.038906272016962,0.00264557099085704,63.4215098138325,63.3866780063554,-0.0348318074770593,-17.2197111908212,0.00709066091950162
2.595,-0.169651730195337,-0.0388887320573573,0.0043626225734548,63.4215098138325,63.3866780063554,-0.0348318074770593,-17.2197111908212,0.0122258553532549
2.6,-0.169846089796898,-0.0388626457912275,0.0060639666822329,63.5415185027825,63.5066854548174,-0.0348330479650898,-17.2297418116291,0.0173142776698545
2.605,-0.170040290746863,-0.038828092390535,0.00774931965006244,63.5990050526459,63.5641722934692,-0.0348327591766491,-17.2342301892928,0.0223550773656163
2.61,-0.170234290978024,-0.0387851525947269,0.00941840363492242,63.6548150787785,63.6199832059987,-0.0348318727797995,-17.2383701579358,0.0273474229458671
2.615,-0.170428048830742,-0.0387339083541858,0.0110709477886823,63.7089505611315,63.6741201660543,-0.0348303950772428,-17.2421639086886,0.0322905021464007
2.62,-0.170621523060293,-0.03867444311684,0.0127066871190909,63.7614139041937,63.726585571608,-0.034828332585679,-17.2456137669469,0.0371835218366759
2.625,-0.170814672842878,-0.0386068414829949,0.0143253636767867,63.8122078726982,63.7773821809391,-0.0348256917591055,-17.2487220553192,0.0420257082336916
2.63,-0.171007457782626,-0.0385311894800722,0.0159267253933299,63.8613356466879,63.8265131674325,-0.0348224792554184,-17.2514912258781,0.0468163067913417
2.635,-0.171199837917294,-0.0384475742290616,0.0175105272836294,63.8613356466879,63.8265131674325,-0.0348224792554184,-17.2514912258781,0.0515545824059578
2.64,-0.171391773724927,-0.0383560842072359,0.0190765302630302,63.9546071496798,63.919792783886,-0.0348143657938672,-17.256022136991,0.0562398192923936
2.645,-0.171583226129262,-0.0382568089264313,0.0206245023605176,63.9987591024474,63.9639496240934,-0.0348094783539683,-17.2577890242011,0.0608713211808843
2.65,-0.171774156506033,-0.0381498391836307,0.0221542175205954,64.0412612984387,64.0064572521759,-0.0348040462627934,-17.2592270819749,0.0654484111804081
2.655,-0.171964526688074,-0.0380352667512253,0.0236654568223539,64.0412612984387,64.0064572521759,-0.0348040462627934,-17.2592270819749,0.0699704319661103
2.66,-0.172154298971274,-0.0379131846154072,0.0251580072704918,64.121336882009,64.0865453063025,-0.034791575706509,-17.261127585729,0.0744367456306042
2.665,-0.172343436119377,-0.0377836866785204,0.0266316630153016,64.1589214098556,64.1241368586233,-0.0347845512322399,-17.2615956407955,0.0788467338616054
2.67,-0.172531901369589,-0.0376468679852541,0.0280862241367204,64.1948784511767,64.1601014410983,-0.0347770100783847,-17.261746079584,0.0831997977816806
2.675,-0.172719658437072,-0.0375028244371532,0.0295214978637304,64.1948784511767,64.1601014410983,-0.0347770100783847,-17.261746079584,0.0874953581154991
2.68,-0.172906671520201,-0.0373516530066168,0.0309372973535317,64.261936172702,64.2271757665336,-0.034760406168339,-17.2611058640347,0.0917328550187488
2.685,-0.173092905304755,-0.0371934514636179,0.0323334429056098,64.2930507639447,64.2582994061414,-0.0347513578033369,-17.2603212439432,0.0959117482345958
2.69,-0.173278324968823,-0.0370283185775608,0.0337097607418234,64.3225656800296,64.2878238584983,-0.0347418215313007,-17.2592310710116,0.100031516912197
2.695,-0.173462896186693,-0.0368563538561996,0.0350660842102924,64.3504886935628,64.3157568889565,-0.0347318046063307,-17.2578384613972,0.104091659752072
2.7,-0.173646585133408,-0.0366776577354578,0.0364022525701211,64.3768279207055,64.3421066062888,-0.0347213144167193,-17.2561466257625,0.108091694814846
2.705,-0.173829358488352,-0.0364923313304984,0.0377181121821482,64.40159177456,64.3668814162648,-0.0347103582952072,-17.2541587747323,0.11203115965497
2.71,-0.17401118343946,-0.0363004766136363,0.0390135153015195,64.424789000721,64.3900900570218,-0.0346989436991483,-17.2518782083917,0.11590961112051
2.715,-0.174192027686495,-0.0361021961774832,0.0402883212519312,64.4464286328809,64.4117415548495,-0.034687078031383,-17.2493082269636,0.119726625474792
2.72,-0.174371859444921,-0.035897593401117,0.0415423952292086,64.4464286328809,64.4117415548495,-0.034687078031383,-17.2493082269636,0.123481798187731
2.725,-0.174550647448875,-0.0356867722251911,0.0427756094558205,64.4850728141669,64.4504107906675,-0.03466202349934,-17.2433135577429,0.127174744045235
2.73,-0.174728360954692,-0.0354698373065588,0.0439878419995346,64.5020969413356,64.4674480916655,-0.0346488496700538,-17.239895719235,0.130805096932615
2.735,-0.174904969743581,-0.0352468938051958,0.0451789779042592,64.5176026214121,64.4829673665721,-0.0346352548400464,-17.2362021642769,0.134372509931414
2.74,-0.175080444124807,-0.0350180475275162,0.0463489080268348,64.5316003667645,64.4969791201404,-0.0346212466241192,-17.2322364320536,0.137876655095538
2.745,-0.175254754938072,-0.0347834047249274,0.0474975301421588,64.5441009503418,64.5094941177562,-0.0346068325855593,-17.2280020620893,0.141317223535324
2.75,-0.175427873556351,-0.0345430722260947,0.0486247477999367,64.555115432007,64.5205234116314,-0.0345920203755883,-17.2235026634978,0.144693925186928
2.755,-0.175599771887982,-0.0342971572469281,0.0497304714014632,64.5646551227421,64.5300783051472,-0.0345768175948443,-17.2187418456831,0.148006488883395
2.76,-0.175770422379166,-0.03404576751208,0.0508146170811349,64.5646551227421,64.5300783051472,-0.0345768175948443,-17.2187418456831,0.151254662117996
2.765,-0.17593979801576,-0.0337890110761167,0.0518771077504619,64.5793567179727,64.5448114469819,-0.0345452709908484,-17.2084506491641,0.154438211102011
2.77,-0.176107872325446,-0.0335269964345754,0.0529178720058769,64.5845425416061,64.5500135991074,-0.0345289424987024,-17.202927679086,0.15755692052258
2.775,-0.176274619379232,-0.0332598323560579,0.0539368451392506,64.5883014028816,64.5537891487828,-0.034512254098809,-17.1971581068582,0.160610593587209
2.78,-0.176440013793295,-0.0329876279831829,0.0549339680753864,64.5883014028816,64.5537891487828,-0.034512254098809,-17.1971581068582,0.163599051776669
2.785,-0.17660403073019,-0.0327104926753041,0.0559091883451259,64.5915887603586,64.5571109319727,-0.0344778283858744,-17.1848943140029,0.166522134876092
2.79,-0.176766645900367,-0.0324285360997316,0.056862459054477,64.5911430906201,64.55668298416,-0.0344601064601589,-17.1784077226902,0.169379700723467
2.795,-0.176927835563099,-0.0321418680847593,0.057793739820327,64.5893221167457,64.5548800613437,-0.0344420554020086,-17.1716897875419,0.172171625227267
2.8,-0.177087576527677,-0.0318505987015284,0.05870299577152,64.5893221167457,64.5548800613437,-0.0344420554020086,-17.1716897875419,0.174897802111042
2.805,-0.177245846154056,-0.0315548381270441,0.0595901984453902,64.58160836833,64.5472033716078,-0.0344049967222158,-17.1575754270839,0.17755814291781
2.81,-0.177402622353731,-0.0312546967170745,0.060455324824354,64.5757431693068,64.5413571648205,-0.0343860044863516,-17.1501868127493,0.180152576751245
2.815,-0.177557883590109,-0.0309502848788006,0.0612983581896261,64.5685578071406,64.5341910932506,-0.0343667138900991,-17.1425824760766,0.182681050266466
2.82,-0.177711608879077,-0.0306417131351782,0.0621192871959126,64.5600665745535,64.5257194419219,-0.034347132631551,-17.1347663794284,0.185143527408528
2.825,-0.17786377778909,-0.0303290920068415,0.0629181066816145,64.550283946269,64.5159566779062,-0.0343272683627629,-17.1267424832414,0.187539989389965
2.83,-0.178014370441441,-0.0300125320683621,0.0636948167820353,64.5392245899019,64.504917461141,-0.0343071287608213,-17.118514781162,0.189870434426988
2.835,-0.178163367510079,-0.0296921438390211,0.0644494236954947,64.5269033449264,64.4926166234694,-0.0342867214570677,-17.1100872643191,0.192134877703629
2.84,-0.178310750221577,-0.0293680378314071,0.0651819388358852,64.5133352319962,64.479069177895,-0.034266054101169,-17.1014639529626,0.194333351106201
2.845,-0.178456500354683,-0.0290403244506622,0.0658923795534339,64.4985354334517,64.4642902991544,-0.0342451342972382,-17.0926488641663,0.196465903174527
2.85,-0.178600600239998,-0.0287091140358728,0.0665807683285867,64.4825193011591,64.4482953314978,-0.0342239696612859,-17.0836460401575,0.198532598834793
